,index,Unnamed: 0,id,name,alias,startDate,coords,city,apartments<5lvl,apartments>=5lvl<10,apartments>=10<15,apartments>=15,dormitory,hotel,residential,commercial,office,retail,civic,college,school,transportation,university,stadium,sports_hall,pavilion,adult_gaming_centre,fitness_centre,park,sauna,hackerspace,bar,fast_food,cafe,food_court,restaurant,cinema,exhibition_centre,attraction,gallery,museum,zoo,yes,picnic_site
10,111,111,253,Радужный-1,Радужный,2016-07-07,"{'lat': 56.001638, 'long': 40.333378}",Радужный (Владимирская обл.),5,0,0,0,0,0,0,1,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,112,112,254,Ростов-на-Дону-3,Западный,2016-06-24,"{'lat': 47.231279, 'long': 39.63}",Ростов-на-Дону,78,429,91,91,10,6,10,32,15,98,0,1,18,0,3,0,0,0,0,0,25,3,0,1,4,9,0,9,1,0,0,0,0,1,0,0
12,113,113,256,Бердск-1,Бердск,2017-02-27,"{'lat': 54.758573, 'long': 83.109112}",Бердск,34,129,31,6,2,0,30,2,5,27,0,0,19,0,0,0,0,0,0,0,15,0,0,0,3,1,0,2,1,0,1,0,0,0,0,0
13,114,114,258,Саранск-1,Саранск,2017-02-02,"{'lat': 54.188739, 'long': 45.176833}",Саранск,66,137,89,34,13,3,100,16,4,41,2,2,7,0,12,2,0,0,0,0,15,1,0,0,3,6,0,4,1,0,1,0,5,1,0,0
14,115,115,261,Ухта-2,Ухта,2016-04-08,"{'lat': 63.566863, 'long': 53.70657}",Ухта,36,92,2,1,10,0,0,5,6,18,0,0,6,0,0,0,0,0,0,0,16,1,0,0,0,4,0,3,1,0,3,0,1,0,0,0
15,116,116,263,Орехово-Зуево-1,ул.Ленина 50А,2016-10-23,"{'lat': 55.804987, 'long': 38.983003}",Орехово-Зуево,75,258,29,7,3,0,18,2,9,27,0,5,14,0,0,0,0,0,0,2,14,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0
16,117,117,265,Уфа-1,Уфа-1. Центр,2016-07-18,"{'lat': 54.726169, 'long': 55.940644}",Уфа,81,262,61,32,32,4,31,46,52,63,4,2,21,1,25,1,0,0,0,0,30,2,0,0,6,6,0,2,1,0,7,0,8,0,0,0
17,118,118,266,Тюмень-2,ТЦ Дарина,2016-05-03,"{'lat': 57.109718, 'long': 65.562301}",Тюмень,95,545,270,200,3,1,43,73,13,84,18,6,27,1,3,0,0,2,0,3,62,1,0,0,2,7,0,1,0,0,0,0,0,0,0,2
18,119,119,268,Коломна-1,Коломна,2016-10-14,"{'lat': 55.092892, 'long': 38.766104}",Коломна,396,315,46,5,4,1,4,23,4,96,1,0,20,1,1,0,0,0,0,0,7,1,0,0,3,6,1,0,0,0,11,0,4,0,0,0
19,120,120,269,Сургут-2,ТЦ Никольский,2017-07-09,"{'lat': 61.262231, 'long': 73.380849}",Сургут,218,772,58,72,6,16,61,382,153,404,2,0,118,0,30,0,0,0,0,0,8,9,0,0,8,34,0,5,1,0,1,0,4,1,0,0
20,121,121,272,Дмитров-1,Дмитров,2016-09-22,"{'lat': 56.336109, 'long': 37.513278}",Дмитров,30,64,5,10,1,0,1,13,5,20,0,1,6,0,0,0,0,0,0,1,7,1,0,0,0,0,0,1,1,0,9,0,8,0,0,0
21,122,122,274,Екатеринбург-1,Екатеринбург-1,2016-09-18,"{'lat': 56.842856, 'long': 60.647151}",Екатеринбург,364,1035,168,216,46,5,42,148,147,103,14,5,45,16,27,0,0,1,0,1,127,0,0,0,8,10,0,1,0,0,21,0,7,2,6,3
22,123,123,276,Краснодар-1,"Красная, 83",2016-10-13,"{'lat': 45.031581, 'long': 38.972661}",Краснодар,114,158,38,104,10,6,20,69,100,193,1,6,38,2,21,0,0,0,0,0,67,4,0,1,6,24,2,13,2,0,189,0,7,0,0,1
23,124,124,280,Ижевск-1,"ТЦ ""Аврора-Парк""",2016-08-14,"{'lat': 56.859352, 'long': 53.222172}",Ижевск,49,391,65,146,22,5,49,105,5,69,0,14,44,0,22,0,0,6,0,24,46,3,0,1,8,41,1,6,1,0,10,0,7,1,0,0
24,125,125,282,Раменское-1,Раменское,2016-08-16,"{'lat': 55.571036, 'long': 38.23047}",Раменское,115,194,54,68,6,1,52,16,2,65,2,0,22,0,0,0,0,0,0,1,5,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0
25,126,126,284,Бузулук-1,Бузулук,2017-01-05,"{'lat': 52.7933, 'long': 52.262205}",Бузулук,9,17,0,0,0,1,152,9,0,10,0,0,7,0,0,0,0,0,0,0,8,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
26,127,127,286,Сызрань-1,Сызрань,2017-04-10,"{'lat': 53.148814, 'long': 48.458066}",Сызрань,101,182,7,0,0,0,2,11,0,15,1,4,14,0,1,0,0,0,0,4,4,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0
27,128,128,289,Лениногорск-1,Лениногорск,2016-07-18,"{'lat': 54.602006, 'long': 52.450986}",Лениногорск,3,28,0,0,0,0,13,4,0,3,0,0,6,0,0,0,0,0,0,0,27,0,0,0,0,4,0,1,0,0,3,0,2,0,0,0
28,129,129,290,Клин-1,Клин,2016-12-01,"{'lat': 56.325625, 'long': 36.721116}",Клин,5,52,2,1,1,2,43,15,2,24,0,6,8,0,1,0,0,2,0,0,3,1,0,1,1,2,1,0,0,0,1,0,3,0,0,0
29,130,130,292,Ноябрьск-1,Ноябрьск,2018-12-18,"{'lat': 63.186568, 'long': 75.443266}",Ноябрьск,83,204,3,0,1,7,35,58,13,122,1,3,6,1,0,1,0,0,0,0,13,5,0,2,7,19,0,7,0,0,0,1,0,0,0,0
30,131,131,293,Москва 1-2,Алтуфьево и Бибирево,2016-11-12,"{'lat': 55.888296, 'long': 37.588674}",Москва,31,139,229,222,1,0,1,17,12,56,1,1,43,4,1,0,0,0,0,0,15,0,0,0,2,5,0,3,1,0,2,0,1,0,0,1
31,132,132,294,Москва 1-3,Тушино Южное,2016-09-13,"{'lat': 55.843423, 'long': 37.443883}",Москва,81,417,151,102,2,3,1,20,28,92,3,1,32,15,2,0,0,0,0,1,20,0,0,0,3,11,1,3,0,0,3,0,1,0,0,1
32,133,133,295,Москва 1-4,Строгино,2016-12-06,"{'lat': 55.811442, 'long': 37.398958}",Москва,15,25,81,143,0,0,1,7,8,64,0,1,14,6,2,1,1,0,0,0,7,0,0,0,2,1,0,3,0,2,0,0,0,0,0,0
33,134,134,296,Москва 1-5,Тушино Северное,2016-08-10,"{'lat': 55.854311, 'long': 37.420699}",Москва,63,288,129,116,6,3,1,12,21,76,1,0,26,9,1,0,0,0,0,0,10,0,0,0,3,4,1,1,0,0,4,0,1,0,0,1
34,135,135,298,Камышин-1,Остановка Дружба,2017-01-12,"{'lat': 50.080095, 'long': 45.40374}",Камышин,10,42,1,0,1,1,771,30,6,12,0,2,16,0,5,0,0,0,0,1,5,1,0,2,0,7,0,5,1,0,1,0,1,0,0,0
35,136,136,300,Обнинск-1,Обнинск,2016-09-01,"{'lat': 55.116038, 'long': 36.596252}",Обнинск,70,193,39,37,5,0,11,25,12,27,0,0,25,0,10,0,0,0,0,1,17,3,0,0,3,5,0,2,1,0,1,0,1,0,0,0
36,137,137,302,Троицк-1,Троицк,2016-10-13,"{'lat': 55.46759, 'long': 37.296273}",Троицк (г. Москва),68,48,18,17,0,0,101,16,10,14,1,0,10,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
37,138,138,304,Санкт-Петербург 1-1,ТЦ Электра ,2016-11-19,"{'lat': 59.881435, 'long': 30.315383}",Санкт-Петербург,51,373,24,7,31,2,7,31,71,24,2,1,29,2,0,0,0,27,0,0,55,1,0,0,4,3,0,2,0,0,4,0,0,0,0,0
38,139,139,305,Вологда-2,Ленинградская,2016-08-21,"{'lat': 59.208908, 'long': 39.843463}",Вологда,163,518,94,12,2,1,63,86,13,81,1,0,22,1,1,0,0,0,0,2,17,2,0,0,1,6,0,9,4,0,15,0,3,0,1,0
39,140,140,308,Братск-1,Братск,2017-03-06,"{'lat': 56.172119, 'long': 101.617694}",Братск,91,646,33,2,0,1,116,13,0,5,0,5,24,0,0,1,0,0,0,2,23,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0
40,141,141,310,Йошкар-Ола-1,Йошкар-Ола,2017-01-09,"{'lat': 56.631387, 'long': 47.911664}",Йошкар-Ола,68,177,43,2,16,1,242,41,12,36,0,4,9,1,12,0,0,0,0,0,15,7,0,1,1,6,0,2,1,0,0,1,2,0,0,0
41,142,142,312,Старый Оскол-1,Старый Оскол,2020-11-19,"{'lat': 51.306707, 'long': 37.890161}",Старый Оскол,40,331,67,26,0,1,1,4,5,3,0,0,0,0,0,0,0,2,0,0,40,0,0,0,10,2,1,3,0,0,1,0,0,0,0,0
42,143,143,314,Зеленодольск-1,Зеленодольск,2022-11-15,"{'lat': 55.853597, 'long': 48.565898}",Зеленодольск,3,99,9,0,9,0,0,4,3,11,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
43,144,144,318,Батайск-1,Батайск,2017-07-21,"{'lat': 47.137972, 'long': 39.747586}",Батайск,78,66,21,11,0,0,1,10,2,37,0,2,9,0,0,0,0,0,0,0,7,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0
44,145,145,320,Дубна-1,Дубна-1,2016-12-30,"{'lat': 56.729876, 'long': 37.143043}",Дубна,164,113,40,4,3,0,1,7,12,86,7,0,8,0,0,0,0,0,0,1,16,0,0,1,2,1,0,1,0,0,1,0,1,0,0,0
45,146,146,324,Москва 5-1,Марьино-Люблино,2016-11-07,"{'lat': 55.65562, 'long': 37.761449}",Москва,32,92,187,242,4,1,0,15,2,61,0,3,40,0,2,0,0,0,0,1,25,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0
46,147,147,325,Челябинск-3,"Салютная, 2",2017-06-01,"{'lat': 55.172149, 'long': 61.45489}",Челябинск,479,847,220,32,17,3,3,673,46,143,0,16,40,0,23,0,0,0,0,0,74,0,0,0,4,4,0,0,1,0,130,0,3,0,0,0
47,148,148,326,Тольятти-2,"Тольятти-2, Мира, 71",2016-09-01,"{'lat': 53.50808, 'long': 49.416568}",Тольятти,183,507,47,24,3,5,4,69,8,77,6,17,22,0,12,0,0,0,0,1,5,5,0,1,4,12,0,5,0,0,1,0,1,0,0,0
48,149,149,328,Парголово-1,Парнас,2017-02-21,"{'lat': 60.081098, 'long': 30.340879}",Парголово,39,148,54,123,21,0,22,18,3,56,0,0,21,2,0,0,0,71,0,1,8,1,0,0,9,2,0,3,0,0,8,0,0,0,0,0
49,150,150,330,Сосновый Бор-1,Сосновый Бор,2017-05-25,"{'lat': 59.908797, 'long': 29.069126}",Сосновый Бор,10,230,19,0,13,1,18,6,7,34,0,0,5,2,0,0,0,1,0,1,25,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
50,151,151,332,Ногинск-1,Ногинск,2017-02-09,"{'lat': 55.857045, 'long': 38.438362}",Ногинск,73,144,55,13,0,0,17,10,0,36,0,1,12,1,1,0,0,0,0,0,11,2,0,0,0,1,0,3,0,0,36,0,1,0,0,0
51,152,152,334,Воскресенск-1,Воскресенск,2017-01-15,"{'lat': 55.311833, 'long': 38.65048}",Воскресенск,57,114,17,7,0,3,16,7,4,55,2,0,4,0,1,1,0,0,0,1,17,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0
52,153,153,336,Великий Новгород-1,Центр,2017-01-17,"{'lat': 58.523411, 'long': 31.262405}",Великий Новгород,80,294,34,0,6,6,104,31,7,31,0,6,17,0,2,0,0,1,0,0,98,1,0,2,0,6,0,1,1,0,77,0,6,0,0,0
53,154,154,338,Норильск-1,Норильск-1,2017-12-29,"{'lat': 69.36288, 'long': 88.180352}",Норильск,12,546,14,1,13,2,0,8,43,142,1,0,30,0,1,0,0,6,0,0,8,2,0,0,4,1,0,6,1,0,0,1,2,0,0,0
54,155,155,340,Череповец-1,ТЦ Silver Park,2017-06-06,"{'lat': 59.08894, 'long': 37.916409}",Череповец,17,233,89,10,0,0,388,6,0,5,1,2,1,0,5,0,0,0,0,2,10,0,0,2,1,4,0,3,0,0,0,0,4,0,0,0
55,156,156,344,Иваново-1,Иваново,2017-07-18,"{'lat': 56.963391, 'long': 40.988462}",Иваново,456,882,61,14,2,8,682,63,8,97,1,3,23,0,9,1,0,0,0,1,10,1,0,0,1,4,0,4,2,0,1,0,6,0,1,0
56,157,157,346,Зеленоград-2,Зеленоград-2,2016-11-15,"{'lat': 55.991469, 'long': 37.21573}",Зеленоград,5,114,215,117,2,1,9,33,4,8,1,0,36,0,9,0,2,0,0,0,16,1,0,0,2,1,2,2,0,0,1,0,0,1,0,1
57,158,158,348,Москва 6-1,Чертаново Южное,2016-12-11,"{'lat': 55.594603, 'long': 37.599191}",Москва,6,119,118,128,2,1,0,14,4,19,0,3,23,13,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,159,159,350,Волгоград-1,"Волгоград-1, Центр Аллея Героев ",2017-06-10,"{'lat': 48.706294, 'long': 44.517074}",Волгоград,331,624,67,103,20,17,10,42,18,107,14,4,38,4,18,1,0,0,0,0,76,2,0,0,6,24,0,5,3,0,4,0,4,0,0,0
59,160,160,351,Волгоград-2,"Волгоград-2, Красный Октябрь",2017-01-28,"{'lat': 48.77231, 'long': 44.564732}",Волгоград,435,626,45,18,2,2,3,22,0,54,0,4,35,4,3,7,0,1,0,2,65,0,0,0,6,6,0,3,0,0,1,0,0,0,0,1
60,161,161,352,Казань-2,Советский район,2016-12-21,"{'lat': 55.768436, 'long': 49.217102}",Казань,110,806,328,194,46,4,0,57,22,135,3,6,47,0,2,0,0,0,0,1,23,1,0,1,6,5,0,0,0,0,0,0,0,0,0,0
61,162,162,354,Александров-1,Александров,2017-07-13,"{'lat': 56.398507, 'long': 38.720725}",Александров,5,33,14,0,0,0,4,5,1,23,2,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0
62,163,163,356,Санкт-Петербург 2-1,ТК на Маршала Захарова,2016-12-29,"{'lat': 59.857749, 'long': 30.179227}",Санкт-Петербург,30,134,56,110,15,6,10,2,10,56,0,1,13,0,0,0,0,8,0,0,9,1,0,0,4,4,0,1,0,0,0,0,0,0,0,0
63,164,164,357,Краснодар-2,"40 лет Победы, 144/4 ""А""",2016-10-08,"{'lat': 45.055295, 'long': 39.017965}",Краснодар,144,433,55,318,20,9,41,76,62,262,0,6,31,0,15,0,0,0,0,1,81,1,0,0,6,20,2,8,2,0,12,0,2,0,0,0
64,165,165,359,Миасс-1,Миасс-1,2017-12-07,"{'lat': 55.04606, 'long': 60.108222}",Миасс,120,192,40,0,0,1,1,51,2,53,0,2,15,0,3,0,0,0,0,1,18,0,0,0,4,8,1,2,0,0,0,0,0,0,0,0
65,166,166,361,Санкт-Петербург 0-1,Лиговский пр-т.,2016-11-27,"{'lat': 59.926886, 'long': 30.357867}",Санкт-Петербург,372,379,14,0,7,13,81,60,111,42,2,2,37,4,18,0,0,7,0,0,115,1,0,1,25,15,0,7,1,0,7,0,9,0,0,0
66,167,167,362,Краснодар-3,"Ставропольская, 218/1",2016-10-29,"{'lat': 45.019336, 'long': 39.027206}",Краснодар,70,256,51,144,10,5,32,43,53,88,0,2,31,1,16,0,0,0,0,0,46,1,0,0,2,20,0,7,1,0,18,0,1,1,0,0
67,168,168,363,Комсомольск-на-Амуре-2,"Мира, 30",2016-10-17,"{'lat': 50.547253, 'long': 137.019564}",Комсомольск-на-Амуре,143,406,60,0,7,2,41,134,33,47,0,9,17,3,15,0,0,0,0,0,7,1,0,0,4,8,0,1,1,0,1,0,2,0,0,0
68,169,169,367,Петропавловск-Камчатский-1,Петропавловск-Камчатский,2020-08-02,"{'lat': 53.055767, 'long': 158.637172}",Петропавловск-Камчатский,26,135,6,0,4,1,27,15,5,32,2,2,16,3,5,0,0,0,0,1,6,1,0,4,28,6,2,6,1,0,1,0,1,0,0,0
69,170,170,369,Железногорск-1,Парковая,2017-11-14,"{'lat': 56.242979, 'long': 93.53645}",Железногорск (Красноярский край),174,225,36,0,8,0,0,25,4,51,5,0,10,0,3,0,0,0,0,0,1,2,0,2,3,6,1,2,1,0,2,0,1,2,0,0
70,171,171,371,Владимир-1,Площадь Победы,2017-01-03,"{'lat': 56.121058, 'long': 40.362405}",Владимир,552,558,78,30,23,12,5,228,4,125,30,5,16,39,13,0,0,0,0,0,5,0,0,0,3,1,0,0,0,0,7,0,2,0,0,0
71,172,172,373,Чебоксары-1,Северо-Запад,2017-01-06,"{'lat': 56.14774, 'long': 47.186939}",Чебоксары,79,388,97,34,17,1,5,17,23,52,0,1,15,2,17,0,0,6,0,0,17,3,0,0,4,9,0,2,0,0,0,0,3,0,0,0
72,173,173,377,Чехов-1,Чехов,2017-08-25,"{'lat': 55.144504, 'long': 37.453753}",Чехов,5,7,4,3,0,1,3,2,0,0,0,1,12,0,0,0,0,0,0,1,19,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0
73,174,174,379,Тамбов-1,Тамбов,2017-07-14,"{'lat': 52.712295, 'long': 41.469755}",Тамбов,155,315,47,7,3,2,8,162,31,39,0,4,16,0,4,0,0,0,0,1,15,0,0,0,2,1,0,0,0,0,6,0,0,0,0,0
74,175,175,381,Армавир-1,"Армавир, Ленина, 101 ""А""",2017-11-27,"{'lat': 44.999532, 'long': 41.127259}",Армавир,13,134,9,5,9,1,585,24,2,59,0,2,17,0,1,0,0,0,0,0,45,1,0,1,1,7,0,13,3,0,0,0,1,0,0,0
75,176,176,383,Соль-Илецк-1,Соль-Илецк,2017-06-23,"{'lat': 51.158443, 'long': 54.994645}",Соль-Илецк,0,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
76,177,177,385,Ковров-1,Додо пицца,2017-08-28,"{'lat': 56.33722, 'long': 41.30385}",Ковров,13,106,5,8,1,2,83,5,4,8,0,1,6,0,0,0,0,0,0,0,12,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0
77,178,178,387,Наро-Фоминск-1,Наро-Фоминск,2017-10-13,"{'lat': 55.382702, 'long': 36.730001}",Наро-Фоминск,73,143,5,8,0,3,370,16,2,40,0,1,9,3,1,0,0,0,0,1,7,0,0,2,4,5,0,1,0,0,0,0,0,0,0,0
78,179,179,389,Москва 4-1,"ТРЦ ""Вива!""",2017-04-02,"{'lat': 55.565605, 'long': 37.556128}",Москва,9,46,110,129,0,0,0,27,5,16,0,0,27,2,0,0,3,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79,180,180,391,Михайловск-1,Михайловск,2018-01-25,"{'lat': 45.139299, 'long': 42.016071}",Михайловск,14,49,0,0,0,0,4,28,2,6,0,1,4,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0
80,181,181,394,Москва 3-2,Хорошево-Мневники,2016-12-29,"{'lat': 55.775444, 'long': 37.491673}",Москва,25,412,86,108,7,0,9,12,28,11,0,1,14,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
81,182,182,395,Москва 3-3,Октябрьское Поле,2017-04-18,"{'lat': 55.79458, 'long': 37.494281}",Москва,63,666,133,68,23,0,14,26,33,16,1,2,28,0,53,0,0,0,0,0,29,0,0,0,3,1,0,2,0,0,1,1,1,0,0,0
82,183,183,396,Уфа-3,Уфа-3. Сипайлово,2016-12-19,"{'lat': 54.77395, 'long': 56.07963}",Уфа,12,150,21,50,1,1,26,18,2,57,1,1,26,0,0,0,1,0,0,0,8,2,0,0,4,4,0,0,1,0,4,0,1,0,0,0
83,184,184,397,Краснодар-4,"Красных Партизан, 171",2017-01-14,"{'lat': 45.059014, 'long': 38.926912}",Краснодар,22,107,29,90,21,2,12,42,20,49,0,0,29,1,20,0,0,0,0,0,31,8,0,1,5,15,0,8,0,0,2,0,2,1,0,0
84,185,185,399,Рыбинск-1,Рыбинск,2017-03-23,"{'lat': 58.041526, 'long': 38.809159}",Рыбинск,9,27,3,0,2,0,6,1,1,7,0,0,0,0,0,0,0,0,0,0,36,0,0,0,3,7,1,1,1,0,4,0,1,0,0,0
85,186,186,400,Самара-6,"Самара-6, Стара-Загора 124А",2017-02-03,"{'lat': 53.243751, 'long': 50.229844}",Самара,670,1407,353,195,12,5,308,280,18,89,2,16,70,0,8,1,0,0,0,7,55,2,0,1,4,11,0,4,1,0,0,0,2,0,0,0
86,187,187,404,Москва 1-6,Свиблово,2018-09-19,"{'lat': 55.852278, 'long': 37.645726}",Москва,47,312,152,132,5,9,3,26,11,34,1,0,29,7,3,0,0,0,0,0,14,0,0,0,4,3,0,1,2,0,19,0,1,1,0,1
87,188,188,407,Пермь-1,Парковый,2017-03-27,"{'lat': 57.998335, 'long': 56.165572}",Пермь,302,817,157,158,15,1,16,93,54,79,2,4,35,2,11,0,1,0,0,1,17,2,0,0,2,4,1,2,0,0,11,0,0,0,0,0
88,189,189,409,Кудрово-1,Кудрово,2020-03-05,"{'lat': 59.900953, 'long': 30.512941}",Кудрово,26,421,131,143,24,1,1,22,5,62,0,0,37,0,0,0,0,17,0,0,23,0,0,1,10,11,0,2,0,0,1,0,0,0,0,0
89,190,190,411,Новомосковск-1,Новомосковск,2020-04-13,"{'lat': 54.011305, 'long': 38.284949}",Новомосковск,355,467,7,0,4,2,10,19,6,38,1,5,18,0,1,0,0,0,0,0,11,2,0,0,1,1,0,1,0,0,6,0,1,1,0,0
90,191,191,413,Воронеж-1,Воронеж-1,2017-03-28,"{'lat': 51.668473, 'long': 39.193056}",Воронеж,489,830,182,138,40,4,85,104,30,125,3,14,36,0,25,1,0,0,0,0,159,2,0,0,4,11,0,2,0,0,22,0,5,0,0,0
91,192,192,416,Москва 0-1,Черемушки,2017-02-22,"{'lat': 55.662613, 'long': 37.554825}",Москва,7,572,168,226,19,0,2,35,67,63,1,0,71,0,5,0,1,0,0,0,28,0,0,0,2,0,0,4,0,0,1,0,0,0,0,1
92,193,193,417,Екатеринбург-2,Екатеринбург-2,2017-07-03,"{'lat': 56.897448, 'long': 60.613473}",Екатеринбург,493,561,80,91,14,3,46,37,64,40,3,1,49,3,4,0,0,0,0,1,37,1,0,1,2,3,0,1,0,0,3,0,1,0,0,1
93,194,194,418,Екатеринбург-3,Екатеринбург-3,2017-08-28,"{'lat': 56.798177, 'long': 60.617462}",Екатеринбург,82,721,262,213,31,2,51,93,45,76,12,4,39,16,7,0,0,5,0,1,99,5,0,0,21,3,0,1,0,0,17,0,4,2,1,1
94,195,195,421,Нижневартовск-2,Огни Сибири,2017-02-22,"{'lat': 60.939259, 'long': 76.588115}",Нижневартовск,18,520,25,88,0,2,7,19,16,91,0,6,39,1,6,0,0,0,0,0,9,1,0,0,5,8,0,2,1,0,0,0,0,0,0,0
95,196,196,425,Томск-1,"Ленина, 26",2017-07-25,"{'lat': 56.461831, 'long': 84.950412}",Томск,286,334,65,20,34,11,631,56,74,280,11,5,21,1,55,3,0,0,0,0,87,2,0,0,13,20,0,3,0,0,9,0,3,0,0,0
96,197,197,428,Димитровград-1,Мега Магнит,2019-03-21,"{'lat': 54.23768, 'long': 49.562907}",Димитровград,105,257,13,0,2,2,8,16,2,46,0,3,12,0,3,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0
97,198,198,430,Краснодар-5,"Уральская, 156/2",2017-05-03,"{'lat': 45.037579, 'long': 39.092399}",Краснодар,32,122,52,70,2,2,72,20,9,49,1,1,15,2,3,0,0,0,0,0,14,0,0,1,4,14,0,2,0,0,0,0,1,0,0,0
98,199,199,431,Краснодар-6,"Дзержинского, 167",2017-03-03,"{'lat': 45.09052, 'long': 38.976565}",Краснодар,111,360,40,165,6,6,46,52,48,214,0,5,24,2,2,0,0,0,0,1,52,0,0,0,5,16,2,4,2,0,1,0,2,0,0,0
99,200,200,433,Владикавказ-1,Владикавказ,2018-12-10,"{'lat': 43.018861, 'long': 44.674291}",Владикавказ,29,183,14,0,1,0,10,28,0,10,0,0,29,0,4,0,0,0,0,0,62,0,0,1,7,10,1,14,1,0,0,0,5,1,0,0
